"","building_code","file_name","total_people_pictured","men_count_final","women_count_final","ambig_count_final"
"1",1,"IMG_3901","3",0,4,0
"2",1,"IMG_3901","2",0,1,1
"3",1,"IMG_3901","3",2,0,1
"4",1,"IMG_3901","3",1,1,0
"5",1,"IMG_3901","1",1,0,0
"6",1,"IMG_3901","3",0,3,0
"7",1,"IMG_3901","3",1,0,0
"8",1,"IMG_3901","1",0,1,0
"9",1,"IMG_3901","1",0,1,0
"10",1,"IMG_3901","1",1,0,0
"11",1,"IMG_3901","1",0,1,0
"12",1,"IMG_3901","1",1,0,0
"13",1,"IMG_3901","4",1,3,0
"14",1,"IMG_3901","1",1,0,0
"15",1,"IMG_3901","1",0,1,0
"16",1,"IMG_3901","1",1,0,0
"17",1,"IMG_3901","1",1,0,0
"18",1,"IMG_3901","1",1,0,0
"19",1,"IMG_3901","1",0,1,0
"20",1,"IMG_3901","1",0,1,0
"21",1,"IMIG_3901","1",0,1,0
"22",1,"IMG_3901","1",1,0,0
"23",1,"IMG_3901","4",0,4,0
"24",1,"IMG_3901","1",0,1,0
"25",1,"IMG_3901","1",0,0,1
"26",1,"IMG_3901","2",2,0,0
"27",1,"IMG_3901","2",1,1,0
"28",1,"IMG_3901","2",1,1,0
"29",1,"IMG_3901","2",2,0,0
"30",1,"IMG_3902","1",0,1,0
"31",1,"IMG_3915","1",0,1,0
"32",1,"IMG_3917","1",0,2,0
"33",1,"IMG_3917","2",1,1,0
"34",1,"IMG_3917","2",0,2,0
"35",1,"IMG_3917","4",0,4,0
"36",1,"IMG_3917","2",2,0,0
"37",1,"IMG_3918","1",1,0,0
"38",1,"IMG_3922","1",1,0,0
"39",1,"IMG_3924","1",1,0,0
"40",1,"IMG_3925","1",1,0,0
"41",1,"IMG_3926","1",1,0,0
"42",1,"IMG_3939","1",1,0,0
"43",1,"IMG_3948","8",5,3,0
"44",1,"IMG_3977","1",1,0,0
"45",1,"IMG_3977","1",1,0,0
"46",1,"IMG_3977","1",0,1,0
"47",1,"IMG_3977","1",1,0,0
"48",1,"IMG_3978","2",1,0,0
"49",1,"IMG_3978","2",0,1,0
"50",1,"IMG_3979","2",0,1,0
"51",1,"IMG_3979","1",1,0,0
"52",1,"IMG_3980","1",1,0,0
"53",1,"IMG_3981","7",7,0,0
"54",1,"IMG_3982","1",1,0,0
"55",1,"IMG_3983","1",1,0,0
"56",1,"IMG_3984","1",1,0,0
"57",1,"IMG_3985","6",4,2,0
"58",1,"IMG_3985","~41",28,10,4
"59",1,"IMG_3988","1",1,0,0
"60",1,"IMG_3989","4",3,1,0
"61",1,"IMG_3991","1",1,0,0
"62",1,"IMG_3996","1",0,1,0
"63",1,"IMG_3996","1",1,0,0
"64",1,"IMG_3996","1",1,0,0
"65",1,"IMG_3996","1",1,0,0
"66",1,"IMG_3996","1",1,0,0
"67",1,"IMG_3996","1",0,1,0
"68",1,"IMG_3996","1",0,1,0
"69",1,"IMG_3996","1",1,0,0
"70",1,"IMG_3996","1",0,1,0
"71",1,"IMG_3996","1",1,0,0
"72",1,"IMG_3996","1",1,0,0
"73",1,"IMG_3996","1",0,1,0
"74",1,"IMG_3996","1",1,0,0
"75",1,"IMG_3996","1",0,1,0
"76",1,"IMG_3996","1",0,1,0
"77",1,"IMG_3996","1",1,0,0
"78",1,"IMG_3996","1",0,1,0
"79",1,"IMG_3996","1",1,0,0
"80",1,"IMG_3996","1",1,0,0
"81",1,"IMG_4001","1",1,0,0
"82",1,"IMG_4002","1",1,0,0
"83",1,"IMG_4003","1",1,0,0
"84",1,"IMG_4004","3",2,1,0
"85",1,"IMG_4006","1",1,0,0
"86",1,"IMG_4007","7",6,1,0
"87",1,"IMG_4010","~74",45,25,4
"88",1,"IMG_4012","1",0,1,0
"89",1,"IMG_4012","1",1,0,0
"90",1,"IMG_4012","1",1,0,0
"91",1,"IMG_4012","1",1,0,0
"92",1,"IMG_4012","1",1,0,0
"93",1,"IMG_4012","1",1,0,0
"94",1,"IMG_4012","1",1,0,0
"95",1,"IMG_4012","1",1,0,0
"96",1,"IMG_4012","1",1,0,0
"97",1,"IMG_4013","1",1,0,0
"98",1,"IMG_4013","1",1,0,0
"99",1,"IMG_4013","1",1,0,0
"100",1,"IMG_4013","1",0,1,0
"101",1,"IMG_4013","1",1,0,0
"102",1,"IMG_4014","1",1,0,0
"103",1,"IMG_4014","1",1,0,0
"104",1,"IMG_4014","1",1,0,0
"105",1,"IMG_4014","1",1,0,0
"106",1,"IMG_4014","1",1,0,0
"107",1,"IMG_4014","1",1,0,0
"108",1,"IMG_4014","1",1,0,0
"109",1,"IMG_4014","1",1,0,0
"110",1,"IMG_4014","1",1,0,0
"111",1,"IMG_4016","1",1,0,0
"112",1,"IMG_4016","1",1,0,0
"113",1,"IMG_4016","1",1,0,0
"114",1,"IMG_4016","1",0,1,0
"115",1,"IMG_4017","1",1,0,0
"116",1,"IMG_4017","1",1,0,0
"117",1,"IMG_4018","1",1,0,0
"118",1,"IMG_4018","1",1,0,0
"119",1,"IMG_4019","1",1,0,0
"120",1,"IMG_4019","1",0,1,0
"121",1,"IMG_4019","5",3,2,0
"122",1,"IMG_4019","2",1,1,0
"123",1,"IMG_4020","3",3,0,0
"124",1,"IMG_4020","3",3,0,0
"125",1,"IMG_4020","4",2,2,0
"126",1,"IMG_4020","2",2,0,0
"127",1,"IMG_4020","2",0,2,0
"128",1,"IMG_4021","1",1,0,0
"129",1,"IMG_4021","2",2,0,0
"130",1,"IMG_4022","5",3,2,0
"131",1,"IMG_4022","1",0,1,0
"132",1,"IMG_4022","1",0,1,0
"133",1,"IMG_4022","1",0,1,0
"134",1,"IMG_4023","4",3,1,0
"135",1,"IMG_4023","3",3,0,0
"136",1,"IMG_4023","1",0,1,0
"137",1,"IMG_4024","2",2,0,0
"138",1,"IMG_4025","1",1,0,0
"139",1,"IMG_4026","5",4,1,0
"140",1,"IMG_4027","3",3,0,0
"141",1,"IMG_4027","2",2,0,0
"142",1,"IMG_4028","10",3,2,5
"143",1,"IMG_4028","1",1,0,0
"144",1,"IMG_4029","1",1,0,0
"145",1,"IMG_4029","4",4,0,0
"146",1,"IMG_4030","1",1,0,0
"147",1,"IMG_4030","1",1,0,0
"148",1,"IMG_4031","10",8,2,0
"149",1,"IMG_4031","10",9,1,0
"150",1,"IMG_4032","1",0,1,0
"151",1,"IMG_4035","5",3,0,2
"152",1,"IMG_4036","6",3,1,2
"153",1,"IMG_4050","1",1,0,0
"154",1,"IMG_4050","1",1,0,0
"155",1,"IMG_4050","1",1,0,0
"156",1,"IMG_4050","1",1,0,0
"157",1,"IMG_4050","1",1,0,0
"158",1,"IMG_4050","1",0,1,0
"159",1,"IMG_4050","1",0,1,0
"160",1,"IMG_4050","1",1,0,0
"161",1,"IMG_4050","1",1,0,0
"162",1,"IMG_4050","1",1,0,0
"163",1,"IMG_4050","1",1,0,0
"164",1,"IMG_4050","1",1,0,0
"165",1,"IMG_4050","1",1,0,0
"166",1,"IMG_4050","1",0,1,0
"167",1,"IMG_4050","1",0,1,0
"168",1,"IMG_4051","1",1,0,0
"169",1,"IMG_4051","1",1,0,0
"170",1,"IMG_4052","1",1,0,0
"171",1,"IMG_4052","1",1,0,0
"172",1,"IMG_4052","1",0,1,0
"173",1,"IMG_4052","1",0,1,0
"174",1,"IMG_4052","1",0,1,0
"175",1,"IMG_4052","1",1,0,0
"176",1,"IMG_4052","1",1,0,0
"177",1,"IMG_4052","1",0,1,0
"178",1,"IMG_4052","1",1,0,0
"179",1,"IMG_4052","1",1,0,0
"180",1,"IMG_4052","1",1,0,0
"181",1,"IMG_4052","1",1,0,0
"182",1,"IMG_4053","1",1,0,0
"183",1,"IMG_4053","1",1,0,0
"184",1,"IMG_4053","1",0,1,0
"185",1,"IMG_4054","1",1,0,0
"186",1,"IMG_4054","1",1,0,0
"187",1,"IMG_4054","1",1,0,0
"188",1,"IMG_4054","1",0,1,0
"189",1,"IMG_4054","1",0,1,0
"190",1,"IMG_4054","1",1,0,0
"191",1,"IMG_4054","1",1,0,0
"192",1,"IMG_4054","1",1,0,0
"193",1,"IMG_4054","1",0,1,0
"194",1,"IMG_4054","1",1,0,0
"195",1,"IMG_4054","1",1,0,0
"196",1,"IMG_4055","1",1,0,0
"197",1,"IMG_4055","1",1,0,0
"198",1,"IMG_4055","1",1,0,0
"199",1,"IMG_4055","1",1,0,0
"200",1,"IMG_4055","1",1,0,0
"201",1,"IMG_4055","1",1,0,0
"202",1,"IMG_4055","1",1,0,0
"203",1,"IMG_4055","1",1,0,0
"204",1,"IMG_4055","1",1,0,0
"205",1,"IMG_4055","1",0,1,0
"206",1,"IMG_4055","1",1,0,0
"207",1,"IMG_4055","1",1,0,0
"208",1,"IMG_4056","1",0,1,0
"209",1,"IMG_4056","1",1,0,0
"210",1,"IMG_4056","1",1,0,0
"211",1,"IMG_4056","1",1,0,0
"212",1,"IMG_4056","1",0,1,0
"213",1,"IMG_4056","1",1,0,0
"214",1,"IMG_4056","1",1,0,0
"215",1,"IMG_4056","1",1,0,0
"216",1,"IMG_4056","1",1,0,0
"217",1,"IMG_4056","1",1,0,0
"218",1,"IMG_4056","1",0,1,0
"219",1,"IMG_4056","1",1,0,0
"220",1,"IMG_4056","1",0,1,0
"221",1,"IMG_4056","1",1,0,0
"222",1,"IMG_4057","1",1,0,0
"223",1,"IMG_4057","1",0,1,0
"224",1,"IMG_4057","1",1,0,0
"225",1,"IMG_4057","1",1,0,0
"226",1,"IMG_4057","1",0,1,0
"227",1,"IMG_4057","1",0,1,0
"228",1,"IMG_4057","1",1,0,0
"229",1,"IMG_4057","1",1,0,0
"230",1,"IMG_4057","1",1,0,0
"231",1,"IMG_4057","1",0,1,0
"232",1,"IMG_4059","1",1,0,0
"233",1,"IMG_4059","1",1,0,0
"234",1,"IMG_4059","1",1,0,0
"235",1,"IMG_4059","1",1,0,0
"236",1,"IMG_4059","1",1,0,0
"237",1,"IMG_4059","1",1,0,0
"238",1,"IMG_4059","1",1,0,0
"239",1,"IMG_4059","1",1,0,0
"240",1,"IMG_4059","1",0,1,0
"241",1,"IMG_4059","1",1,0,0
"242",1,"IMG_4059","1",1,0,0
"243",1,"IMG_4059","1",1,0,0
"244",1,"IMG_4060","1",1,0,0
"245",1,"IMG_4060","1",1,0,0
"246",1,"IMG_4060","1",1,0,0
"247",1,"IMG_4060","1",1,0,0
"248",1,"IMG_4060","1",1,0,0
"249",1,"IMG_4060","1",1,0,0
"250",1,"IMG_4060","1",0,1,0
"251",1,"IMG_4060","1",0,1,0
"252",1,"IMG_4060","1",1,0,0
"253",1,"IMG_4060","1",0,1,0
"254",1,"IMG_4060","1",0,1,0
"255",1,"IMG_4060","1",0,1,0
"256",1,"IMG_4060","1",0,1,0
"257",1,"IMG_4060","1",1,0,0
"258",1,"IMG_4060","1",1,0,0
"259",1,"IMG_4062","1",1,0,0
"260",1,"IMG_4062","1",1,0,0
"261",1,"IMG_4062","1",1,0,0
"262",1,"IMG_4062","1",1,0,0
"263",1,"IMG_4062","1",1,0,0
"264",1,"IMG_4062","1",0,1,0
"265",1,"IMG_4062","1",1,0,0
"266",1,"IMG_4062","1",1,0,0
"267",1,"IMG_4062","1",0,1,0
"268",1,"IMG_4062","1",1,0,0
"269",1,"IMG_4062","1",1,0,0
"270",1,"IMG_4062","1",0,1,0
"271",1,"IMG_4062","1",1,0,0
"272",1,"IMG_4062","1",1,0,0
"273",1,"IMG_4063","1",0,0,1
"274",1,"IMG_4063","1",1,0,0
"275",1,"IMG_4063","1",1,0,0
"276",1,"IMG_4063","1",1,0,0
"277",1,"IMG_4063","1",1,0,0
"278",1,"IMG_4063","1",1,0,0
"279",1,"IMG_4063","1",0,1,0
"280",1,"IMG_4063","1",1,0,0
"281",1,"IMG_4063","1",1,0,0
"282",1,"IMG_4063","1",1,0,0
"283",1,"IMG_4063","1",1,0,0
"284",1,"IMG_4063","1",0,1,0
"285",1,"IMG_4064","1",1,0,0
"286",1,"IMG_4064","1",1,0,0
"287",1,"IMG_4064","1",1,0,0
"288",1,"IMG_4064","1",1,0,0
"289",1,"IMG_4064","1",1,0,0
"290",1,"IMG_4064","1",0,1,0
"291",1,"IMG_4064","1",1,0,0
"292",1,"IMG_4064","1",1,0,0
"293",1,"IMG_4064","1",1,0,0
"294",1,"IMG_4064","1",1,0,0
"295",1,"IMG_4064","1",0,1,0
"296",1,"IMG_4064","1",1,0,0
"297",1,"IMG_4064","1",1,0,0
"298",1,"IMG_4064","1",0,1,0
"299",1,"IMG_4065","1",0,1,0
"300",1,"IMG_4065","1",1,0,0
"301",1,"IMG_4065","1",1,0,0
"302",1,"IMG_4065","1",1,0,0
"303",1,"IMG_4065","1",1,0,0
"304",1,"IMG_4065","1",1,0,0
"305",1,"IMG_4065","1",1,0,0
"306",1,"IMG_4065","1",1,0,0
"307",1,"IMG_4065","1",0,1,0
"308",1,"IMG_4065","1",1,0,0
"309",1,"IMG_4065","1",0,1,0
"310",1,"IMG_4065","1",0,1,0
"311",1,"IMG_4066","1",1,0,0
"312",1,"IMG_4066","1",1,0,0
"313",1,"IMG_4066","1",1,0,0
"314",1,"IMG_4066","1",1,0,0
"315",1,"IMG_4066","1",0,1,0
"316",1,"IMG_4066","1",1,0,0
"317",1,"IMG_4066","1",1,0,0
"318",1,"IMG_4066","1",1,0,0
"319",1,"IMG_4067","1",0,1,0
"320",1,"IMG_4067","1",0,1,0
"321",1,"IMG_4067","1",1,0,0
"322",1,"IMG_4067","1",0,1,0
"323",1,"IMG_4067","1",1,0,0
"324",1,"IMG_4067","1",1,0,0
"325",1,"IMG_4067","1",1,0,0
"326",1,"IMG_4069","1",0,1,0
"327",1,"IMG_4071","1",1,0,0
"328",1,"IMG_4072","1",1,0,0
"329",1,"IMG_4073","1",1,0,0
"330",1,"IMG_4074","1",1,0,0
"331",1,"IMG_4075","1",1,0,0
"332",1,"IMG_4076","1",1,0,0
"333",1,"IMG_4077","1",1,0,0
"334",1,"IMG_4078","1",1,0,0
"335",1,"IMG_4079","1",1,0,0
"336",1,"IMG_4080","1",1,0,0
"337",1,"IMG_4081","1",1,0,0
"338",1,"IMG_4082","1",0,1,0
"339",1,"IMG_4093","1",0,1,0
"340",1,"IMG_4093","2",2,0,0
"341",1,"IMG_4093","1",1,0,0
"342",1,"IMG_4093","1",1,0,0
"343",1,"IMG_4094","1",0,1,0
"344",1,"IMG_4094","1",1,0,0
"345",1,"IMG_4094","1",1,0,0
"346",1,"IMG_4095","3",3,0,0
"347",1,"IMG_4096","1",1,0,0
"348",1,"IMG_4097","2",2,0,0
"349",1,"IMG_4099","1",1,0,0
"350",1,"IMG_4100","2",0,2,0
"351",1,"IMG_4101","35",25,10,0
"352",1,"IMG_4101","1",0,1,0
"353",1,"IMG_4102","12",9,3,0
"354",1,"IMG_4102","13",12,1,0
"355",1,"IMG_4102","1",1,0,0
"356",1,"IMG_4103","17",11,6,0
"357",1,"IMG_4103","1",1,0,0
"358",1,"IMG_4104","20",14,6,0
"359",1,"IMG_4104","14",9,5,0
"360",1,"IMG_4104","1",1,0,0
"361",1,"IMG_4105","14",6,8,0
"362",1,"IMG_4105","1",1,0,0
"363",1,"IMG_4106","2",2,0,0
"364",1,"IMG_4106","3",1,1,1
"365",1,"IMG_4106","1",0,1,0
"366",1,"IMG_4107","1",1,0,0
"367",1,"IMG_4131","5",4,1,0
"368",1,"IMG_4134","1",0,1,0
"369",1,"IMG_4156","1",1,0,0
"370",14,"IMG_2983","2",1,1,0
"371",14,"IMG_2990","4",2,2,0
"372",14,"IMG_2990","3",1,2,0
"373",14,"IMG_2991","4",2,2,0
"374",14,"IMG_2991","7",5,2,0
"375",14,"IMG_2991","4",2,2,0
"376",14,"IMG_3001","1",1,0,0
"377",14,"IMG_3005","2",2,0,0
"378",14,"IMG_3005","5",4,1,0
"379",14,"IMG_3006","1",1,0,0
"380",14,"IMG_3007","2",2,0,0
"381",14,"IMG_3011","1",1,0,0
"382",14,"IMG_3015","2",2,0,0
"383",14,"IMG_3016","2",1,1,0
"384",14,"IMG_3021","1",1,0,0
"385",14,"IMG_3021","3",2,1,0
"386",14,"IMG_3022","1",1,0,0
"387",14,"IMG_3024","4",3,1,0
"388",14,"IMG_3026","1",1,0,0
"389",14,"IMG_3026","3",2,1,0
"390",14,"IMG_3027","1",0,1,0
"391",14,"IMG_3030","3",2,1,0
"392",14,"IMG_3030","1",0,1,0
"393",14,"IMG_3030","5",4,1,0
"394",14,"IMG_3032","~13",2,6,5
"395",14,"IMG_3053","1",1,0,0
"396",14,"IMG_3053","1",1,0,0
"397",14,"IMG_3053","1",1,0,0
"398",14,"IMG_3053","1",0,1,0
"399",14,"IMG_3053","2",1,1,0
"400",14,"IMG_3053","1",1,0,0
"401",14,"IMG_3053","1",1,0,0
"402",14,"IMG_3053","1",1,0,0
"403",14,"IMG_3055","1",1,0,0
"404",14,"IMG_3056","6",3,3,0
"405",14,"IMG_3056","2",2,0,0
"406",14,"IMG_3056","1",0,1,0
"407",14,"IMG_3058","1",0,1,0
"408",14,"IMG_3058","1",1,0,0
"409",14,"IMG_3073","3",2,1,0
"410",14,"IMG_3076","1",0,1,0
"411",14,"IMG_3089","1",1,0,0
"412",14,"IMG_3092","2",2,0,0
"413",14,"IMG_3095","4",4,0,0
"414",14,"IMG_3097","1",0,1,0
"415",14,"IMG_3099","1",0,1,0
"416",14,"IMG_3103","14",11,3,0
"417",14,"IMG_3110","1",0,1,0
"418",2,"IMG_0059","1",1,2,0
"419",2,"IMG_0059","1",0,1,0
"420",2,"IMG_0059","1",0,1,0
"421",2,"IMG_0062","1",0,1,0
"422",2,"IMG_0062","1",1,0,0
"423",2,"IMG_0009","1",0,1,0
"424",2,"IMG_0010","4",0,1,3
"425",2,"IMG_0010","2",2,0,0
"426",2,"IMG_0011","4",4,0,0
"427",2,"IMG_0011","6",1,5,0
"428",2,"IMG_0012","1",1,1,0
"429",2,"IMG_0014","1",0,1,0
"430",2,"IMG_0014","1",0,1,0
"431",2,"IMG_0014","1",1,0,0
"432",2,"IMG_0014","2",1,1,0
"433",2,"IMG_0014","3",2,1,0
"434",2,"IMG_0014","1",1,0,0
"435",16,"IMG_3124","3",0,2,1
"436",16,"IMG_3124","4",0,3,1
"437",16,"IMG_3126","1",1,0,0
"438",16,"IMG_3127","3",2,1,0
"439",16,"IMG_3128","3",2,1,0
"440",16,"IMG_3129","9",4,4,1
"441",16,"IMG_3130","4",3,1,0
"442",16,"IMG_3131","4",2,2,0
"443",16,"IMG_3132","1",0,1,0
"444",16,"IMG_3133","5",3,1,0
"445",16,"IMG_3134","21",10,11,0
"446",16,"IMG_3135","1",0,1,0
"447",16,"IMG_3143","1",1,0,0
"448",16,"IMG_3145","16",1,0,15
"449",16,"IMG_3147","1",1,0,0
"450",16,"IMG_3153","10",0,10,0
"451",16,"IMG_3159","1",1,0,0
"452",16,"IMG_3160","1",0,1,0
"453",16,"IMG_3171","1",1,0,0
"454",16,"IMG_3181","4",2,2,0
"455",16,"IMG_3183","2",1,1,0
"456",16,"IMG_3198","2",1,1,0
"457",16,"IMG_3203","1",0,1,0
"458",16,"IMG_3206","13",0,0,13
"459",16,"IMG_3207","7",3,3,1
"460",16,"IMG_3207","2",1,1,0
"461",16,"IMG_3207","1",1,0,0
"462",16,"IMG_3207","1",0,1,0
"463",16,"IMG_3207","4",2,2,0
"464",16,"IMG_3209","4",2,2,0
"465",16,"IMG_3210","10",6,4,0
"466",16,"IMG_3225","1",1,0,0
"467",4,"IMG_0766","1",1,0,0
"468",4,"IMG_0766","1",1,0,0
"469",4,"IMG_0766","1",1,0,0
"470",4,"IMG_0766","1",1,0,0
"471",4,"IMG_0766","1",1,0,0
"472",4,"IMG_0766","1",1,0,0
"473",4,"IMG_0766","2",1,1,0
"474",4,"IMG_0766","1",1,0,0
"475",4,"IMG_0809","4",4,0,0
"476",4,"IMG_0888","1",1,0,0
"477",4,"IMG_0888","1",1,0,0
"478",4,"IMG_0888","1",0,1,0
"479",4,"IMG_0888","5",5,0,0
"480",4,"IMG_0888","1",0,1,0
"481",4,"IMG_0888","1",1,0,0
"482",4,"IMG_0888","4",4,0,4
"483",4,"IMG_0888","1",1,0,0
"484",4,"IMG_0930","1",1,0,0
"485",4,"IMG_0930","1",1,0,0
"486",4,"IMG_0930","1",1,0,0
"487",4,"IMG_0930","1",1,0,0
"488",4,"IMG_0930","1",0,1,0
"489",4,"IMG_0930","1",1,0,0
"490",4,"IMG_0930","1",1,0,0
"491",4,"IMG_0930","1",1,0,0
"492",4,"IMG_0930","1",1,0,0
"493",4,"IMG_0930","1",1,0,0
"494",4,"IMG_0930","1",1,0,0
"495",4,"IMG_0930","1",1,0,0
"496",4,"IMG_0930","1",1,0,0
"497",4,"IMG_0930","1",1,0,0
"498",4,"IMG_0967","~52",33,14,3
"499",4,"IMG_0967","1",1,0,0
"500",4,"IMG_1078","1",1,0,0
"501",4,"IMG_1078","1",0,1,0
"502",4,"IMG_1078","1",1,0,0
"503",4,"IMG_1078","1",1,0,0
"504",4,"IMG_1078","1",0,1,0
"505",4,"IMG_1078","1",1,0,0
"506",4,"IMG_1078","1",1,0,0
"507",4,"IMG_1078","1",0,1,0
"508",4,"IMG_1078","1",0,1,0
"509",4,"IMG_1078","1",2,0,0
"510",4,"IMG_1078","1",0,1,0
"511",4,"IMG_1078","1",1,0,0
"512",4,"IMG_1078","1",1,0,0
"513",4,"IMG_1078","1",1,0,0
"514",4,"IMG_1078","1",0,1,0
"515",4,"IMG_1078","1",1,0,0
"516",4,"IMG_1078","1",1,0,0
"517",4,"IMG_1078","1",0,1,0
"518",4,"IMG_1078","1",0,1,0
"519",4,"IMG_1078","1",0,1,0
"520",4,"IMG_1751","1",1,0,0
"521",4,"IMG_1751","1",1,0,0
"522",4,"IMG_1751","1",1,0,0
"523",4,"IMG_1751","1",1,0,0
"524",4,"IMG_1751","1",1,0,0
"525",4,"IMG_1751","1",0,1,0
"526",4,"IMG_1751","1",1,0,0
"527",4,"IMG_1751","1",1,0,0
"528",4,"IMG_1751","1",1,0,0
"529",4,"IMG_1751","1",1,0,0
"530",4,"IMG_1751","1",1,0,0
"531",4,"IMG_1751","1",1,0,0
"532",4,"IMG_1751","1",1,0,0
"533",4,"IMG_1751","1",1,0,0
"534",4,"IMG_1751","1",1,0,0
"535",4,"IMG_1751","1",0,1,0
"536",4,"IMG_1751","1",0,1,0
"537",4,"IMG_1751","1",0,1,0
"538",4,"IMG_1751","1",0,1,0
"539",4,"IMG_1751","1",1,0,0
"540",4,"IMG_1751","1",0,1,0
"541",4,"IMG_1751","1",0,1,0
"542",4,"IMG_1937","1",1,0,0
"543",4,"IMG_1937","1",1,0,0
"544",4,"IMG_1937","1",1,0,0
"545",4,"IMG_1937","1",1,0,0
"546",4,"IMG_1937","1",1,0,0
"547",4,"IMG_1937","1",1,0,0
"548",4,"IMG_1937","1",1,0,0
"549",4,"IMG_1937","1",1,0,0
"550",4,"IMG_1937","1",1,0,0
"551",4,"IMG_1937","1",1,0,0
"552",4,"IMG_1937","2",1,1,0
"553",4,"IMG_1937","1",1,0,0
"554",4,"IMG_2903","1",1,0,0
"555",4,"IMG_2903","1",1,0,0
"556",4,"IMG_2903","1",1,0,0
"557",4,"IMG_2903","1",0,1,0
"558",4,"IMG_2903","1",1,0,0
"559",4,"IMG_2903","1",0,1,0
"560",4,"IMG_2903","1",0,1,0
"561",4,"IMG_2903","1",1,0,0
"562",4,"IMG_2903","1",1,0,0
"563",4,"IMG_2903","1",1,0,0
"564",4,"IMG_2903","1",1,0,0
"565",4,"IMG_2903","1",1,0,0
"566",4,"IMG_2903","1",1,0,0
"567",4,"IMG_2903","1",1,0,0
"568",4,"IMG_2903","1",0,1,0
"569",4,"IMG_2903","1",1,0,0
"570",4,"IMG_2903","1",1,0,0
"571",4,"IMG_2903","1",1,0,0
"572",4,"IMG_2903","1",1,0,0
"573",4,"IMG_2903","1",1,0,0
"574",4,"IMG_2903","1",1,0,0
"575",4,"IMG_2903","1",0,1,0
"576",4,"IMG_2903","1",0,1,0
"577",4,"IMG_2910","1",0,1,0
"578",4,"IMG_4504","1",1,0,0
"579",4,"IMG_4504","1",1,0,0
"580",4,"IMG_4504","1",0,1,0
"581",4,"IMG_4504","1",1,0,0
"582",4,"IMG_4504","1",0,1,0
"583",4,"IMG_4504","1",0,1,0
"584",4,"IMG_4504","1",1,0,0
"585",4,"IMG_4504","1",1,0,0
"586",4,"IMG_4504","1",1,0,0
"587",4,"IMG_4504","1",0,1,0
"588",4,"IMG_4504","1",1,0,0
"589",4,"IMG_4504","1",1,0,0
"590",4,"IMG_4504","1",1,0,0
"591",4,"IMG_4504","1",1,0,0
"592",4,"IMG_4504","1",1,0,0
"593",4,"IMG_4504","1",1,0,0
"594",4,"IMG_4504","1",0,1,0
"595",4,"IMG_4504","1",1,0,0
"596",4,"IMG_4504","1",1,0,0
"597",4,"IMG_4504","1",0,1,0
"598",4,"IMG_4504","1",0,1,0
"599",4,"IMG_4504","1",1,0,0
"600",4,"IMG_4504","1",1,0,0
"601",4,"IMG_4504","1",1,0,0
"602",4,"IMG_4504","1",1,0,0
"603",4,"IMG_4797","2",2,0,0
"604",4,"IMG_4797","1",0,1,0
"605",4,"IMG_4797","2",1,0,0
"606",4,"IMG_4797","3",3,0,0
"607",4,"IMG_4797","1",1,0,0
"608",4,"IMG_5845","1",0,1,0
"609",4,"IMG_6056","1",1,0,0
"610",4,"IMG_6056","1",0,1,0
"611",4,"IMG_7126","5",1,3,5
"612",4,"IMG_7141","1",1,0,0
"613",4,"IMG_7141","1",1,0,0
"614",4,"IMG_7141","1",1,0,0
"615",4,"IMG_7141","1",1,0,0
"616",4,"IMG_7141","4",3,1,0
"617",4,"IMG_7141","7",0,7,0
"618",4,"IMG_7141","1",1,0,0
"619",4,"IMG_7141","1",1,0,0
"620",4,"IMG_7959","1",0,1,0
"621",4,"IMG_7959","2",1,1,0
"622",4,"IMG_7959","1",1,0,0
"623",4,"IMG_8346","1",1,0,0
"624",4,"IMG_8346","1",1,0,0
"625",4,"IMG_8346","1",1,0,0
"626",4,"IMG_8346","1",1,0,0
"627",4,"IMG_8346","1",1,0,0
"628",4,"IMG_8346","1",1,0,0
"629",4,"IMG_8346","1",1,0,0
"630",4,"IMG_8346","1",1,0,0
"631",4,"IMG_8346","1",1,0,0
"632",4,"IMG_8346","1",1,0,0
"633",4,"IMG_8346","1",1,0,0
"634",4,"IMG_8346","1",1,0,0
"635",4,"IMG_8346","1",1,0,0
"636",4,"IMG_8346","1",1,0,0
"637",4,"IMG_8346","1",1,0,0
"638",4,"IMG_8346","1",1,0,0
"639",4,"IMG_8346","1",1,0,0
"640",4,"IMG_8346","1",1,0,0
"641",4,"IMG_8346","1",1,0,0
"642",4,"IMG_8346","1",1,0,0
"643",4,"IMG_8346","1",1,0,0
"644",4,"IMG_8346","1",1,0,0
"645",4,"IMG_8346","1",1,0,0
"646",4,"IMG_8346","1",1,0,0
"647",4,"IMG_8346","1",1,0,0
"648",4,"IMG_8346","1",0,1,0
"649",4,"IMG_8346","1",1,0,0
"650",4,"IMG_8346","1",1,0,0
"651",4,"IMG_8346","1",1,0,0
"652",4,"IMG_8346","1",1,0,0
"653",4,"IMG_8397","1",1,0,0
"654",4,"IMG_8397","1",1,0,0
"655",4,"IMG_8569","1",0,1,0
"656",4,"IMG_8569","1",1,0,0
"657",4,"IMG_8569","1",1,0,0
"658",4,"IMG_8569","1",1,0,0
"659",4,"IMG_8577","1",1,0,0
"660",4,"IMG_8577","1",1,0,0
"661",4,"IMG_8577","1",1,0,0
"662",4,"IMG_8967","1",1,0,0
"663",4,"IMG_8967","1",1,0,0
"664",4,"IMG_8967","1",1,0,0
